archive,member_path,member_size,packaged_sha256,canonical_exists,canonical_size,canonical_sha256,status
AI-IDP-03-SPECS-SCHEMAS.zip,spec/FEDERATION_PROTOCOL.md,4357,70A6E5E3AB6DA4BC9302006383E719EFF3EA1E87FA53206F43187AB1E6A70072,True,4357,70A6E5E3AB6DA4BC9302006383E719EFF3EA1E87FA53206F43187AB1E6A70072,MATCH
AI-IDP-03-SPECS-SCHEMAS.zip,spec/IDENTITY_LIFECYCLE.md,5661,3962F20931E7626755EB372F49DD2EDBCA4C9E91388CB44973DA9985E620FDCF,True,5661,3962F20931E7626755EB372F49DD2EDBCA4C9E91388CB44973DA9985E620FDCF,MATCH
AI-IDP-03-SPECS-SCHEMAS.zip,spec/IDENTITY_PROTOCOL.md,6308,294927AD47F1E58404DA268754BA4C2C0961B87E6E60D7B7CAC11655C218BF94,True,6308,294927AD47F1E58404DA268754BA4C2C0961B87E6E60D7B7CAC11655C218BF94,MATCH
AI-IDP-03-SPECS-SCHEMAS.zip,spec/INCIDENT_PROTOCOL.md,4691,4381EC391186A16584F8937AACCF55BFD34BB4560F6BCC71FAF8A1A0083B1BCD,True,4691,4381EC391186A16584F8937AACCF55BFD34BB4560F6BCC71FAF8A1A0083B1BCD,MATCH
AI-IDP-03-SPECS-SCHEMAS.zip,spec/OFFLINE_PROTOCOL.md,3711,5ED16B53C7C806A9A950BD254F08095979719DEA25244F8712A87C924B3B730C,True,3711,5ED16B53C7C806A9A950BD254F08095979719DEA25244F8712A87C924B3B730C,MATCH
AI-IDP-03-SPECS-SCHEMAS.zip,spec/PERMANENT_RECORD_PROTOCOL.md,7278,710AD24C5E1503C6F975D7B147E23D338143B4F3D35DFE0C96C8DE79F7854DD5,True,7278,710AD24C5E1503C6F975D7B147E23D338143B4F3D35DFE0C96C8DE79F7854DD5,MATCH
AI-IDP-03-SPECS-SCHEMAS.zip,spec/QUALITY_EVIDENCE_PROTOCOL.md,5716,E4D2B90E3317B56DD33828A268C55E642322B761A59B0B205D01ACB71ACCDC3F,True,5716,E4D2B90E3317B56DD33828A268C55E642322B761A59B0B205D01ACB71ACCDC3F,MATCH
AI-IDP-03-SPECS-SCHEMAS.zip,spec/REGISTRY_PROTOCOL.md,7196,18817D684BD94BD5104792497C0F195734355F74706B96EE516026828B5E4C9A,True,7196,18817D684BD94BD5104792497C0F195734355F74706B96EE516026828B5E4C9A,MATCH
AI-IDP-03-SPECS-SCHEMAS.zip,spec/RESOURCE_TRACE_PROTOCOL.md,7159,8606FA1B3B8621BEF6F47557E3D0B251937734A97079899234B9A4EE496DE841,True,7159,8606FA1B3B8621BEF6F47557E3D0B251937734A97079899234B9A4EE496DE841,MATCH
AI-IDP-03-SPECS-SCHEMAS.zip,spec/REVOCATION_PROTOCOL.md,3694,6A52B918C2C1EED560B14055D765F122CAB79FC038B6AE3AB78DB05DD47C2419,True,3694,6A52B918C2C1EED560B14055D765F122CAB79FC038B6AE3AB78DB05DD47C2419,MATCH
AI-IDP-03-SPECS-SCHEMAS.zip,spec/TERMINOLOGY.md,13324,65AD51EA492464BFB413E9E3C8AFD6DBBDC824C037CF30A151FD061122741EB1,True,13324,65AD51EA492464BFB413E9E3C8AFD6DBBDC824C037CF30A151FD061122741EB1,MATCH
AI-IDP-03-SPECS-SCHEMAS.zip,spec/VERSIONING_POLICY.md,2408,DEFB6EAB80A508888268881A69D891E20D72B3B7E900943DC54F0BFA204F95A7,True,2408,DEFB6EAB80A508888268881A69D891E20D72B3B7E900943DC54F0BFA204F95A7,MATCH
AI-IDP-04-GOVERNMENT.zip,government/AIA_EXTENSION_PROPOSAL.md,3555,FAB8C44D44C85376CA05C674B62A6C31C3F87A2DCDD7EF7948EA94935ADE756C,True,3555,FAB8C44D44C85376CA05C674B62A6C31C3F87A2DCDD7EF7948EA94935ADE756C,MATCH
AI-IDP-04-GOVERNMENT.zip,government/CANADIAN_NATIONAL_PROJECT_PROPOSAL.docx,46795,95ECA776E4C4A6BE2215F31ADA9DA171B16AE5FC874E9998C31FF7429A8A88B8,True,46795,95ECA776E4C4A6BE2215F31ADA9DA171B16AE5FC874E9998C31FF7429A8A88B8,MATCH
AI-IDP-04-GOVERNMENT.zip,government/CANADIAN_NATIONAL_PROJECT_PROPOSAL.md,28190,A30E9FD95C966D206424A5D93CD9EC2136F5D96A1B5DC0E59ED7ED61A03A6C19,True,28190,A30E9FD95C966D206424A5D93CD9EC2136F5D96A1B5DC0E59ED7ED61A03A6C19,MATCH
AI-IDP-04-GOVERNMENT.zip,government/CANADIAN_NATIONAL_PROJECT_PROPOSAL.pdf,2962578,08BDABA5496D9D803404C02132BFD2A53F89E59B298B1EE24FBD24B4B3F91F74,True,2962578,08BDABA5496D9D803404C02132BFD2A53F89E59B298B1EE24FBD24B4B3F91F74,MATCH
AI-IDP-04-GOVERNMENT.zip,government/CANADIAN_POLICY_WHITE_PAPER.md,10897,0EDC4132FE5913697A921E79FDC830265D2DEAC0AF35B9B47AA247F0A0B6D96D,True,10897,0EDC4132FE5913697A921E79FDC830265D2DEAC0AF35B9B47AA247F0A0B6D96D,MATCH
AI-IDP-04-GOVERNMENT.zip,government/CANADIAN_POLICY_WHITE_PAPER.pdf,2948041,592D8C03E92DCFE6F0091ADC979EFFD8D786A44F6F4505AEE241611B4EFB6388,True,2948041,592D8C03E92DCFE6F0091ADC979EFFD8D786A44F6F4505AEE241611B4EFB6388,MATCH
AI-IDP-04-GOVERNMENT.zip,government/CHARTER_ANALYSIS.md,6900,92B17D84385CCC67EEBDA321DAB7039842C20205A037AD17900D1363EDFF01B4,True,6900,92B17D84385CCC67EEBDA321DAB7039842C20205A037AD17900D1363EDFF01B4,MATCH
AI-IDP-04-GOVERNMENT.zip,government/CHARTER_ANALYSIS.pdf,2945333,3705D5F2057C4789242BB025840DFC86F719DCC75F9796EC30D5F78698E22DBE,True,2945333,3705D5F2057C4789242BB025840DFC86F719DCC75F9796EC30D5F78698E22DBE,MATCH
AI-IDP-04-GOVERNMENT.zip,government/DOCUMENT_OFFICIEL_PROJET_FR.md,18240,AED365A7B7DD8B16C60892E9695594755324D51125912D14204831C5A5E545A2,True,18240,AED365A7B7DD8B16C60892E9695594755324D51125912D14204831C5A5E545A2,MATCH
AI-IDP-04-GOVERNMENT.zip,government/FEDERAL_PROCUREMENT_PROFILE.md,3597,CE2404D20029E321BC14E840E01C73FDD6E8F2228608C5C0166B92D5FBC32BDF,True,3597,CE2404D20029E321BC14E840E01C73FDD6E8F2228608C5C0166B92D5FBC32BDF,MATCH
AI-IDP-04-GOVERNMENT.zip,government/FEDERAL_PROVINCIAL_JURISDICTION_ANALYSIS.md,7966,57B82F66DF271719D62AFDCF476C38FB3212297FA37BAA2B477F93A111E03A3F,True,7966,57B82F66DF271719D62AFDCF476C38FB3212297FA37BAA2B477F93A111E03A3F,MATCH
AI-IDP-04-GOVERNMENT.zip,government/FEDERAL_PROVINCIAL_JURISDICTION_ANALYSIS.pdf,2945996,80287F3FEE883ABF0CED32E209A5C9255E33DEFDA853AFF07BE472FAB43A0845,True,2945996,80287F3FEE883ABF0CED32E209A5C9255E33DEFDA853AFF07BE472FAB43A0845,MATCH
AI-IDP-04-GOVERNMENT.zip,government/NOTE_DE_SYNTHESE_FR.md,9138,B5C857082F7E9A6D2E35C6E46E4086A934414B3204F30E3D0DACF565AF94CC66,True,9138,B5C857082F7E9A6D2E35C6E46E4086A934414B3204F30E3D0DACF565AF94CC66,MATCH
AI-IDP-04-GOVERNMENT.zip,government/NOTE_DE_SYNTHESE_FR.pdf,2949617,6ABA6842FC51CB8454F1739AA615F9B7194B2D045AD48DF51C9E02BBFAAFF774,True,2949617,6ABA6842FC51CB8454F1739AA615F9B7194B2D045AD48DF51C9E02BBFAAFF774,MATCH
AI-IDP-04-GOVERNMENT.zip,government/OFFICIAL_PROJECT_DOCUMENT_EN.md,14792,423D49AF27A80D1C2634EA8912FC3C9CE73ECE601D18D606FA6CCA5D6147973F,True,14792,423D49AF27A80D1C2634EA8912FC3C9CE73ECE601D18D606FA6CCA5D6147973F,MATCH
AI-IDP-04-GOVERNMENT.zip,government/PRIVACY_AND_HUMAN_RIGHTS_ANALYSIS.md,6540,70127810784D4D431962CA9CF04742F82FA3DF5389F5D23D20441F1B0ECDEEF1,True,6540,70127810784D4D431962CA9CF04742F82FA3DF5389F5D23D20441F1B0ECDEEF1,MATCH
AI-IDP-04-GOVERNMENT.zip,government/PRIVACY_AND_HUMAN_RIGHTS_ANALYSIS.pdf,2944479,8D39D6CB3285CBCB512EB27F60ED7CAC13B0E74365F102C8B3CF71F74F424135,True,2944479,8D39D6CB3285CBCB512EB27F60ED7CAC13B0E74365F102C8B3CF71F74F424135,MATCH
AI-IDP-04-GOVERNMENT.zip,government/PROPOSED_AI_ACTOR_IDENTITY_AND_TRACEABILITY_ACT.md,8083,3A1A1256A1BF8246765483F8E5D0E55A7D7B0974472150E729B75CA96A54723C,True,8083,3A1A1256A1BF8246765483F8E5D0E55A7D7B0974472150E729B75CA96A54723C,MATCH
AI-IDP-05-IMPACT-REPORTS.zip,impact/IMPACT_CANADIEN_FR.md,4589,3DA3C97CE67FAA74DE604CCD075FA32AA49E7DF879B3EB3FC0209488992BBABF,True,4589,3DA3C97CE67FAA74DE604CCD075FA32AA49E7DF879B3EB3FC0209488992BBABF,MATCH
AI-IDP-05-IMPACT-REPORTS.zip,impact/IMPACT_CANADIEN_FR.pdf,2944395,094790CFA8CD3627266EDFEAF53B30EA2EAE3FA206995474B4E7985B0339EFD4,True,2944395,094790CFA8CD3627266EDFEAF53B30EA2EAE3FA206995474B4E7985B0339EFD4,MATCH
AI-IDP-05-IMPACT-REPORTS.zip,impact/business-and-operations/BUSINESS_AND_OPERATIONS_IMPACT_REPORT.md,20345,06A2CF6BA80E9719E3BEF7CA9B176D2077F1CDF6D0772ABDF2E6D0CBB9EC144F,True,20345,06A2CF6BA80E9719E3BEF7CA9B176D2077F1CDF6D0772ABDF2E6D0CBB9EC144F,MATCH
AI-IDP-05-IMPACT-REPORTS.zip,impact/business-and-operations/BUSINESS_AND_OPERATIONS_IMPACT_REPORT.pdf,2955465,D6B3A99F5B0DF3FC03598A983A41405858C1AA80A104FFDC9401AA1C5F2EDA5F,True,2955465,D6B3A99F5B0DF3FC03598A983A41405858C1AA80A104FFDC9401AA1C5F2EDA5F,MATCH
AI-IDP-05-IMPACT-REPORTS.zip,impact/human-resources/HR_AND_LABOUR_IMPACT_REPORT.md,13340,30F3376ADEE86D3E5765212BFECE9989EB9AA6C8913BB0FDDC8A4AC2314115F7,True,13340,30F3376ADEE86D3E5765212BFECE9989EB9AA6C8913BB0FDDC8A4AC2314115F7,MATCH
AI-IDP-05-IMPACT-REPORTS.zip,impact/human-resources/HR_AND_LABOUR_IMPACT_REPORT.pdf,2949449,3D5E0FF17CB794176E279DB2D0D6E19CD1F6F406B10BF8D6DD8DDF5622FF4DCA,True,2949449,3D5E0FF17CB794176E279DB2D0D6E19CD1F6F406B10BF8D6DD8DDF5622FF4DCA,MATCH
AI-IDP-05-IMPACT-REPORTS.zip,impact/societal/SOCIETAL_IMPACT_ASSESSMENT.md,13661,8E4149F7AE975C5F73CE179BDA63AA94573BF37173983E13E2DE6BFE2AD4C12E,True,13661,8E4149F7AE975C5F73CE179BDA63AA94573BF37173983E13E2DE6BFE2AD4C12E,MATCH
AI-IDP-05-IMPACT-REPORTS.zip,impact/societal/SOCIETAL_IMPACT_ASSESSMENT.pdf,2949513,25DDB1838A07A3CECDE6ED24FA19116E199D765FF7B8F5FD9D3CCC1C15014C91,True,2949513,25DDB1838A07A3CECDE6ED24FA19116E199D765FF7B8F5FD9D3CCC1C15014C91,MATCH
AI-IDP-06-UNIVERSITY-TECHNICAL.zip,technical/AEGISTRACE_TECHNICAL_ARCHITECTURE.md,19428,3EDC6F856D19B08A677F3D20AE41520F0B9E9741994BF43485E33136A6F97170,True,19428,3EDC6F856D19B08A677F3D20AE41520F0B9E9741994BF43485E33136A6F97170,MATCH
AI-IDP-06-UNIVERSITY-TECHNICAL.zip,technical/AEGISTRACE_TECHNICAL_ARCHITECTURE.pdf,2955365,1D7FD2C22EF000C72A33C4FEBEFE7F4F27B56F0545C87DC35A0DAB122749F6CF,True,2955365,1D7FD2C22EF000C72A33C4FEBEFE7F4F27B56F0545C87DC35A0DAB122749F6CF,MATCH
AI-IDP-06-UNIVERSITY-TECHNICAL.zip,technical/ARCHITECTURE_TECHNIQUE_FR.md,12240,6F8A3ED62992F6A194995F250967113F083BAD3C502F1B07DC3DC88D9C901AB6,True,12240,6F8A3ED62992F6A194995F250967113F083BAD3C502F1B07DC3DC88D9C901AB6,MATCH
AI-IDP-06-UNIVERSITY-TECHNICAL.zip,technical/ARCHITECTURE_TECHNIQUE_FR.pdf,2951785,44A59CFE1B83514B05C87AA11AA4EF4E087774D5D805DEB66FC18436929AEDD7,True,2951785,44A59CFE1B83514B05C87AA11AA4EF4E087774D5D805DEB66FC18436929AEDD7,MATCH
AI-IDP-06-UNIVERSITY-TECHNICAL.zip,threat-model/THREAT_MODEL.md,14311,283523960414CDF41D8449573C51432B5EE1BA72F5DBA170A3966E845662BA64,True,14311,283523960414CDF41D8449573C51432B5EE1BA72F5DBA170A3966E845662BA64,MATCH
AI-IDP-06-UNIVERSITY-TECHNICAL.zip,university/UNIVERSITY_RESEARCH_REPORT.docx,45415,8EE8987D6C7A1ADBE9A6D44F59DC4B0DF0CD93963974A01163A18FD0CE1D9527,True,45415,8EE8987D6C7A1ADBE9A6D44F59DC4B0DF0CD93963974A01163A18FD0CE1D9527,MATCH
AI-IDP-06-UNIVERSITY-TECHNICAL.zip,university/UNIVERSITY_RESEARCH_REPORT.md,26257,F679C6149B59073F05F60D3745AAC3F9FF584988371665556EBBB0261015D938,True,26257,F679C6149B59073F05F60D3745AAC3F9FF584988371665556EBBB0261015D938,MATCH
AI-IDP-06-UNIVERSITY-TECHNICAL.zip,university/UNIVERSITY_RESEARCH_REPORT.pdf,2959613,EB3DB132E98FB94FA3B90A355289BE25C694073B546827E8D7D6AB138F17B875,True,2959613,EB3DB132E98FB94FA3B90A355289BE25C694073B546827E8D7D6AB138F17B875,MATCH
AI-IDP-07-RESEARCH.zip,administration/ADMINISTRATIVE_IMPLEMENTATION_PLAN.md,3444,DBE484F73EC7820E51753509A96F07A68262A3C463BBF67C9193F8137ED362AA,True,3444,DBE484F73EC7820E51753509A96F07A68262A3C463BBF67C9193F8137ED362AA,MATCH
AI-IDP-07-RESEARCH.zip,administration/APPEALS_AND_CORRECTIONS.md,1824,92287E54DA6AA989FB29B4A0670D069E489D4538E73E079AE7B4440FE73DE352,True,1824,92287E54DA6AA989FB29B4A0670D069E489D4538E73E079AE7B4440FE73DE352,MATCH
AI-IDP-07-RESEARCH.zip,administration/GOVERNANCE_OPERATING_MODEL.md,1798,2ED1316369F0D1A65F0226AB06D8D3B182DE7DADAE18965C39C2A0EA15FB5488,True,1798,2ED1316369F0D1A65F0226AB06D8D3B182DE7DADAE18965C39C2A0EA15FB5488,MATCH
AI-IDP-07-RESEARCH.zip,docs/api-guide.md,1886,BA591EE5A7E12B20AAF91E7C61D3FD22C3D3ECED942012E7F14A210AEB3F7612,True,1886,BA591EE5A7E12B20AAF91E7C61D3FD22C3D3ECED942012E7F14A210AEB3F7612,MATCH
AI-IDP-07-RESEARCH.zip,docs/architecture-guide.md,3892,622470485E2A7AB7836110E47D9D85F6CBE357EA671FC1000EC650709E24F1D3,True,3892,622470485E2A7AB7836110E47D9D85F6CBE357EA671FC1000EC650709E24F1D3,MATCH
AI-IDP-07-RESEARCH.zip,docs/auditor-guide.md,2179,BD9093ADDA377C156682AD17F08CC79B452A4D126863B61F40FCB6FD5191FD0D,True,2179,BD9093ADDA377C156682AD17F08CC79B452A4D126863B61F40FCB6FD5191FD0D,MATCH
AI-IDP-07-RESEARCH.zip,docs/certification-guide.md,1796,394AA4E3A73862D08BD460C3320F51C65715EA4CABD623D2E9CD34955750E300,True,1796,394AA4E3A73862D08BD460C3320F51C65715EA4CABD623D2E9CD34955750E300,MATCH
AI-IDP-07-RESEARCH.zip,docs/cli-guide.md,1973,A0DDD281611AD6FD70E78423890A935DC1679DFDCB699B7E50F1013DD2CCBAD7,True,1973,A0DDD281611AD6FD70E78423890A935DC1679DFDCB699B7E50F1013DD2CCBAD7,MATCH
AI-IDP-07-RESEARCH.zip,docs/developer-guide.md,4423,C6AD56B1280179A60FEF410169B61E44C86E50B41A9DD255D0C317F2EF528660,True,4423,C6AD56B1280179A60FEF410169B61E44C86E50B41A9DD255D0C317F2EF528660,MATCH
AI-IDP-07-RESEARCH.zip,docs/federation-guide.md,2170,3DE211FA00FD20D545C6944E176B17D176368A2B61F48042D43BD7AB60A138FD,True,2170,3DE211FA00FD20D545C6944E176B17D176368A2B61F48042D43BD7AB60A138FD,MATCH
AI-IDP-07-RESEARCH.zip,docs/migration-guide.md,1421,8ABF9F121A5B4FCC6B05FBE1EDF37E73D14285C420467E8617AA73071BB49542,True,1421,8ABF9F121A5B4FCC6B05FBE1EDF37E73D14285C420467E8617AA73071BB49542,MATCH
AI-IDP-07-RESEARCH.zip,docs/offline-guide.md,1901,9D4604982549B7C2E301A59C8CD873F241C14B907E684A549152C8DB7D941BF9,True,1901,9D4604982549B7C2E301A59C8CD873F241C14B907E684A549152C8DB7D941BF9,MATCH
AI-IDP-07-RESEARCH.zip,docs/privacy-guide.md,1747,79ECAE3E360E9ABBD159AA39629D3ED8F4C1BCCA7CCBBD1F86D2ED1E219D6A98,True,1747,79ECAE3E360E9ABBD159AA39629D3ED8F4C1BCCA7CCBBD1F86D2ED1E219D6A98,MATCH
AI-IDP-07-RESEARCH.zip,docs/quickstart.md,1558,54F0FB455C8845DB6E32F164C8DDDE0F5CF6C7A0B5E9EEF295A70B37862FB22B,True,1558,54F0FB455C8845DB6E32F164C8DDDE0F5CF6C7A0B5E9EEF295A70B37862FB22B,MATCH
AI-IDP-07-RESEARCH.zip,docs/recovery-guide.md,1287,26487EF2AAE5046129EA928711030BBDFF6CE433D7C709ED8F65B1533C69E6C3,True,1287,26487EF2AAE5046129EA928711030BBDFF6CE433D7C709ED8F65B1533C69E6C3,MATCH
AI-IDP-07-RESEARCH.zip,docs/regulator-guide.md,2541,E8679E5065045BAA1E5CD5E1D808D2C3EC26C3DC7A70F87406955BD304533124,True,2541,E8679E5065045BAA1E5CD5E1D808D2C3EC26C3DC7A70F87406955BD304533124,MATCH
AI-IDP-07-RESEARCH.zip,docs/security-guide.md,1776,74FF876BBF0DA583EBB67B68C4698C3D720EE5E7587894E1DEF97E7999B2C4C8,True,1776,74FF876BBF0DA583EBB67B68C4698C3D720EE5E7587894E1DEF97E7999B2C4C8,MATCH
AI-IDP-07-RESEARCH.zip,examples/federal-coding-agent/README.md,2825,0A82A964FD39A887868C9BB502D12B4C446C284E980CA4E578B142ECAA35C236,True,2825,0A82A964FD39A887868C9BB502D12B4C446C284E980CA4E578B142ECAA35C236,MATCH
AI-IDP-07-RESEARCH.zip,examples/incident-reconstruction/README.md,2856,9B5B64A1285F22A4826C5224BD16DA19395ABA52243058DC7B80061E7D413D80,True,2856,9B5B64A1285F22A4826C5224BD16DA19395ABA52243058DC7B80061E7D413D80,MATCH
AI-IDP-07-RESEARCH.zip,examples/vibe-coding-project/README.md,1885,48E4540638C329B68067B1CA75D4697DDD5DF34D1C125EC65640C1EED5B7B758,True,1885,48E4540638C329B68067B1CA75D4697DDD5DF34D1C125EC65640C1EED5B7B758,MATCH
AI-IDP-07-RESEARCH.zip,research/contradictions/CONTRADICTION_REGISTER.md,6845,FCF84EDFBB0F9280A2124E4140D586E36D682B58DE6029A9ECDE2BC512B7A669,True,6845,FCF84EDFBB0F9280A2124E4140D586E36D682B58DE6029A9ECDE2BC512B7A669,MATCH
AI-IDP-07-RESEARCH.zip,research/protocol/AGENTSWARM_PROCEDURE.md,2273,3A04FCC84DDE9283A794654C3A0B02E307E5076805F2DD58AD96F07B6D5A64EA,True,2273,3A04FCC84DDE9283A794654C3A0B02E307E5076805F2DD58AD96F07B6D5A64EA,MATCH
AI-IDP-07-RESEARCH.zip,research/protocol/RESEARCH_PROTOCOL.md,5021,5C2AA247C2A6E62B1E71BBAE6ED9D943BC790CB49595DED6179394B17DC376EA,True,5021,5C2AA247C2A6E62B1E71BBAE6ED9D943BC790CB49595DED6179394B17DC376EA,MATCH
AI-IDP-07-RESEARCH.zip,research/registers/EVIDENCE_REGISTER.csv,7375,54B75297738F4E68E13873379677A3EE61AAF7BFBC27C122AEEB5A6E74334647,True,7375,54B75297738F4E68E13873379677A3EE61AAF7BFBC27C122AEEB5A6E74334647,MATCH
AI-IDP-07-RESEARCH.zip,research/synthesis/CROSS_DOMAIN_SYNTHESIS.md,4209,9CD4D94EC1762B216B4C1B79B15AAA127DC79E3E5D50BE6D1398AB2CFAD8B07A,True,4209,9CD4D94EC1762B216B4C1B79B15AAA127DC79E3E5D50BE6D1398AB2CFAD8B07A,MATCH
AI-IDP-07-RESEARCH.zip,research/synthesis/INDIGENOUS_DATA_GOVERNANCE_ANALYSIS.md,4491,85649E504462545C7714EBA91D66B652CF72BA41144DE1202771A0B87D67666C,True,4491,85649E504462545C7714EBA91D66B652CF72BA41144DE1202771A0B87D67666C,MATCH
AI-IDP-07-RESEARCH.zip,research/synthesis/PRIOR_ART_AND_NOVELTY_ANALYSIS.md,3904,860524E9363C0F3F6B3FC8BB99282BDE6C7E3BF721A719A7D01CFA6AFDED7F51,True,3904,860524E9363C0F3F6B3FC8BB99282BDE6C7E3BF721A719A7D01CFA6AFDED7F51,MATCH
AI-IDP-07-RESEARCH.zip,research/synthesis/STANDARDS_CROSSWALK.md,1692,5AA3200C0BF6AFDC3928DAB6B3789B20C45EA5875FF36D50E48D0825CB79ADBF,True,1692,5AA3200C0BF6AFDC3928DAB6B3789B20C45EA5875FF36D50E48D0825CB79ADBF,MATCH
AI-IDP-07-RESEARCH.zip,science/HYPOTHESES.md,843,E472B9BEE039AA3350C4FE62AEFAD3128FD6B8077F8D790DDFFF0BF4598A8F1A,True,843,E472B9BEE039AA3350C4FE62AEFAD3128FD6B8077F8D790DDFFF0BF4598A8F1A,MATCH
AI-IDP-07-RESEARCH.zip,science/RESULTS_REPORT.md,2235,C416A590FF4FCECA58CD5B6E202AFFF8D5382DFF12A09C84587FE99D02557F21,True,2235,C416A590FF4FCECA58CD5B6E202AFFF8D5382DFF12A09C84587FE99D02557F21,MATCH
AI-IDP-07-RESEARCH.zip,science/SCIENTIFIC_METHOD.md,2579,5B8EBA0A1DDED422BAEDFC7B23E6506D9637B720A9E5465E262450F9AD1946CB,True,2579,5B8EBA0A1DDED422BAEDFC7B23E6506D9637B720A9E5465E262450F9AD1946CB,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/ARTIFACT_MANIFEST.csv,17811,B2F5626586E51C76C7C8250DE26DC4B4760591AD9EDEF51835F5449552E46513,True,17811,B2F5626586E51C76C7C8250DE26DC4B4760591AD9EDEF51835F5449552E46513,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/ASSUMPTION_REGISTER.md,6074,D5ED5984F6C58BF69D72EC84A52E22CF4D68DD0A867DD13D6574E8BD2B629409,True,6074,D5ED5984F6C58BF69D72EC84A52E22CF4D68DD0A867DD13D6574E8BD2B629409,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/AUDIT_REPORT_v2.0.0.md,541,DB4CE876D22D0A11541AA45B546C5FA4011D58BDFF2AAD8818F97F1D161FE0FC,True,541,DB4CE876D22D0A11541AA45B546C5FA4011D58BDFF2AAD8818F97F1D161FE0FC,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/BLOCKER_REGISTER.md,5266,22D67AEBE5A41ADC3DE05C22ED0D3216FFD6C3825F93F6FF269A9E2F0AA14F16,True,5266,22D67AEBE5A41ADC3DE05C22ED0D3216FFD6C3825F93F6FF269A9E2F0AA14F16,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/CHECKPOINT.md,3950,AA5BDD60BFA1E0A23C1BFE32F1D60E28160E3399D125A2D999C61D7CD6525A30,True,3950,AA5BDD60BFA1E0A23C1BFE32F1D60E28160E3399D125A2D999C61D7CD6525A30,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/DECISION_LOG.md,8710,59E65DCF031F0A6FD3E54F19904566F052FAE4B75D3301269B75EF637F02FEBE,True,8710,59E65DCF031F0A6FD3E54F19904566F052FAE4B75D3301269B75EF637F02FEBE,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/HANDOFF.md,2805,261700F73E94CFDAA9720552F76A9D177B7F116D77331C48C870FA7F29147F1E,True,2805,261700F73E94CFDAA9720552F76A9D177B7F116D77331C48C870FA7F29147F1E,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/LEGAL_STATUS_UPDATE_v1.1.0.md,11801,3033309662F37CBEA7376CC1CEB1657DC415F3861766F1ADDA6A2C5FC1EBE5D3,True,11801,3033309662F37CBEA7376CC1CEB1657DC415F3861766F1ADDA6A2C5FC1EBE5D3,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/LEGAL_STATUS_UPDATE_v2.0.0.md,12904,69700D52AA40BCEF4454780DEEF0BF8ACCA294DAF625D0E0488EC5D8795906D8,True,12904,69700D52AA40BCEF4454780DEEF0BF8ACCA294DAF625D0E0488EC5D8795906D8,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/MASTER_TASK_GRAPH.json,4548,080F842DA85C9227837402387F81F3B8FC0114153AB150735724B994CF748DD5,True,4548,080F842DA85C9227837402387F81F3B8FC0114153AB150735724B994CF748DD5,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/MISSING_AUTHOR_DATA.md,3077,4D0CD286FB03855C7F681E78CEE186A904F259F874B2E98DCCF36BB23F642518,True,3077,4D0CD286FB03855C7F681E78CEE186A904F259F874B2E98DCCF36BB23F642518,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/PROJECT_STATUS.md,5456,A4A821C615FF74CCEBFABDE61B5B9FA9F06AC2D589225DDAEA9A3E7908CEC685,True,5456,A4A821C615FF74CCEBFABDE61B5B9FA9F06AC2D589225DDAEA9A3E7908CEC685,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/PROTOCOL_DEVIATIONS.md,1923,36102C2ACD7EFE2AFD56F41CDA62F091029D0BB45B2375A7556E0F40E72BD976,True,1923,36102C2ACD7EFE2AFD56F41CDA62F091029D0BB45B2375A7556E0F40E72BD976,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/PUBLICATION_METADATA_STATUS.md,3161,EED7AE146D9C1E2EDEB9B1D9DA26BD441CA49F54A27D278120E874955F89E647,True,3161,EED7AE146D9C1E2EDEB9B1D9DA26BD441CA49F54A27D278120E874955F89E647,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/RECOVERY_INSTRUCTIONS.md,2834,651383021493F11EC6A71DEF409A2655364EC5F37EC2785C5F23D22F583B5EC7,True,2834,651383021493F11EC6A71DEF409A2655364EC5F37EC2785C5F23D22F583B5EC7,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/RISK_REGISTER.md,3640,D42D095315DEF924671E8448CE363EFD5B9795763CBDAC4021D9A74ED0F1EA97,True,3640,D42D095315DEF924671E8448CE363EFD5B9795763CBDAC4021D9A74ED0F1EA97,MATCH
AI-IDP-08-PROJECT-CONTROL.zip,project-control/RUN_LOG.jsonl,13173,014E8785DA108E58131DEF21FB86B254532E511A93FE33652A9B5E9E29078E41,True,13173,014E8785DA108E58131DEF21FB86B254532E511A93FE33652A9B5E9E29078E41,MATCH
